"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"20180731","정릉로","0.034","0.092","0.4","0.003","17","11"
"20180731","종로","0.04","0.033","0.4","0.003","18","10"
"20180731","종로구","0.018","0.043","0.4","0.003","15","9"
"20180731","중구","0.02","0.046","0.4","0.003","17","10"
"20180731","중랑구","0.015","0.036","0.3","0.006","11","7"
"20180731","천호대로","0.034","0.032","0.4","0.003","18","9"
"20180731","청계천로","0.038","0.034","0.5","0.006","20","14"
"20180731","한강대로","0.031","0.031","0.4","0.005","32","14"
"20180731","홍릉로","0.031","0.032","0.5","0.003","24","14"
"20180731","화랑로","0.038","0.022","0.3","0.003","21","9"
"20180730","강남구","0.016","0.019","0.2","0.004","12","3"
"20180730","강남대로","0.033","0.012","0.3","0.003","10","5"
"20180730","강동구","0.013","0.018","0.3","0.003","17","6"
"20180730","강변북로","0.015","0.018","0.2","0.002","9","4"
"20180730","강북구","0.008","0.027","0.2","0.002","7","5"
"20180730","강서구","0.017","0.032","0.2","0.003","10","6"
"20180730","공항대로","0.042","0.021","0.3","0.007","18","9"
"20180730","관악구","0.018","0.025","0.2","0.003","14","7"
"20180730","광진구","0.01","0.023","0.3","0.004","8","5"
"20180730","구로구","0.012","0.034","0.2","0.002","7","4"
"20180730","금천구","0.011","0.032","0.2","0.003","12","6"
"20180730","노원구","0.007","0.023","0.2","0.004","13","6"
"20180730","도봉구","0.008","0.028","0.4","0.004","13","5"
"20180730","도산대로","0.021","0.016","0.2","0.003","11","4"
"20180730","동대문구","0.015","0.029","0.5","0.006","6","5"
"20180730","동작구","0.013","0.03","0.2","0.003","12","4"
"20180730","동작대로","0.04","0.014","0.4","0.006","13","6"
"20180730","마포구","0.011","0.05","0.3","0.003","8","7"
"20180730","서대문구","0.008","0.029","0.5","0.002","8","4"
"20180730","서초구","0.014","0.028","0.2","0.003","7","2"
"20180730","성동구","0.009","0.02","0.2","0.005","13","7"
"20180730","성북구","0.015","0.019","0.4","0.002","15","7"
"20180730","송파구","0.01","0.027","0.5","0.002","11","5"
"20180730","신촌로","0.023","0.016","0.5","0.003","13","8"
"20180730","양천구","0.016","0.028","0.3","0.003","11","6"
"20180730","영등포구","0.017","0.026","0.4","0.004","16","9"
"20180730","영등포로","0.028","0.017","0.3","0.005","15","8"
"20180730","용산구","0.009","0.03","0.2","0.002","5","4"
"20180730","은평구","0.01","0.034","0.2","0.003","10","10"
"20180730","정릉로","0.026","0.056","0.4","0.003","12","7"
"20180730","종로","0.037","0.017","0.4","0.003","9","6"
"20180730","종로구","0.015","0.027","0.3","0.003","9","6"
"20180730","중구","0.02","0.022","0.3","0.002","10","6"
"20180730","중랑구","0.013","0.022","0.3","0.006","6","4"
"20180730","천호대로","0.027","0.02","0.4","0.003","14","7"
"20180730","청계천로","0.028","0.023","0.5","0.006","13","10"
"20180730","한강대로","0.025","0.019","0.3","0.005","24","10"
"20180730","홍릉로","0.025","0.018","0.5","0.003","13","10"
"20180730","화랑로","0.03","0.013","0.3","0.003","15","7"
"20180729","강남구","0.013","0.022","0.3","0.005","13","9"
"20180729","강남대로","0.025","0.011","0.4","0.003","23","12"
"20180729","강동구","0.014","0.018","0.3","0.003","20","11"
"20180729","강변북로","0.011","0.026","0.2","0.002","15","8"
"20180729","강북구","0.007","0.026","0.3","0.002","19","13"
"20180729","강서구","0.015","0.025","0.3","0.003","18","13"
"20180729","공항대로","0.03","0.017","0.3","0.006","25","16"
"20180729","관악구","0.017","0.018","0.3","0.003","21","13"
"20180729","광진구","0.01","0.024","0.4","0.004","18","12"
"20180729","구로구","0.013","0.035","0.2","0.002","16","11"
"20180729","금천구","0.012","0.029","0.3","0.003","22","15"
"20180729","노원구","0.008","0.022","0.3","0.005","23","13"
"20180729","도봉구","0.008","0.028","0.5","0.004","22","12"
"20180729","도산대로","0.016","0.022","0.2","0.003","19","10"
"20180729","동대문구","0.014","0.028","0.5","0.006","17","14"
"20180729","동작구","0.013","0.027","0.4","0.003","24","13"
"20180729","동작대로","0.032","0.016","0.5","0.005","22","13"
"20180729","마포구","","","","","",""
"20180729","서대문구","0.007","0.029","0.6","0.002","15","12"
"20180729","서초구","0.013","0.028","0.2","0.003","18","10"
"20180729","성동구","0.007","0.021","0.2","0.005","18","13"
"20180729","성북구","0.012","0.02","0.4","0.002","24","14"
"20180729","송파구","0.01","0.026","0.5","0.002","19","13"
"20180729","신촌로","0.021","0.013","0.6","0.003","22","13"
"20180729","양천구","0.015","0.024","0.4","0.003","21","14"
"20180729","영등포구","0.017","0.022","0.4","0.004","23","16"
"20180729","영등포로","0.027","0.018","0.3","0.005","21","13"
"20180729","용산구","0.01","0.027","","0.003","18","15"
"20180729","은평구","0.008","0.03","0.3","0.003","18","18"
"20180729","정릉로","0.024","0.247","0.4","0.003","20","14"
"20180729","종로","0.027","0.02","0.3","0.003","21","15"
"20180729","종로구","0.012","0.027","0.3","0.003","18","13"
"20180729","중구","0.016","0.027","0.2","0.003","19","13"
"20180729","중랑구","0.01","0.025","0.3","0.006","14","12"
"20180729","천호대로","0.02","0.026","0.4","0.003","21","12"
"20180729","청계천로","0.019","0.028","0.3","0.006","24","19"
"20180729","한강대로","0.024","0.018","0.3","0.004","29","15"
"20180729","홍릉로","0.024","0.017","0.5","0.004","28","20"
"20180729","화랑로","0.028","0.016","0.3","0.003","24","13"
"20180728","강남구","0.032","0.02","0.4","0.005","31","22"
"20180728","강남대로","0.034","0.003","0.6","0.003","37","24"
"20180728","강동구","0.03","0.015","0.4","0.004","51","29"
"20180728","강변북로","0.039","0.023","0.5","0.002","41","25"
"20180728","강북구","0.011","0.027","0.3","0.002","49","36"
"20180728","강서구","0.026","0.026","0.3","0.004","32","23"
"20180728","공항대로","0.048","0.016","0.4","0.006","39","27"
"20180728","관악구","0.037","0.022","0.4","0.003","40","26"
"20180728","광진구","0.027","0.018","0.6","0.003","35","25"
"20180728","구로구","0.029","0.035","0.3","0.002","32","24"
"20180728","금천구","0.034","0.019","0.4","0.004","48","34"
"20180728","노원구","0.018","0.021","0.3","0.005","39","25"
"20180728","도봉구","0.013","0.027","0.5","0.004","38","24"
"20180728","도산대로","0.04","0.011","0.5","0.003","41","28"
"20180728","동대문구","0.029","0.028","0.6","0.006","39","34"
"20180728","동작구","0.029","0.025","0.4","0.004","48","29"
"20180728","동작대로","0.052","0.015","0.6","0.005","42","26"
"20180728","마포구","","","","","",""
"20180728","서대문구","0.021","0.021","0.6","0.002","35","25"
"20180728","서초구","0.036","0.025","0.4","0.004","33","23"
"20180728","성동구","0.024","0.02","0.3","0.005","34","23"
"20180728","성북구","0.022","0.021","0.5","0.002","37","25"
"20180728","송파구","0.028","0.019","0.7","0.003","34","23"
"20180728","신촌로","0.044","0.009","1","0.003","46","22"
"20180728","양천구","0.03","0.019","0.4","0.003","48","35"
"20180728","영등포구","0.03","0.015","0.5","0.004","43","32"
"20180728","영등포로","0.054","0.009","0.5","0.006","42","28"
"20180728","용산구","0.032","0.021","0.4","0.003","47","39"
"20180728","은평구","0.016","0.033","0.4","0.003","37","31"
"20180728","정릉로","0.035","0.06","0.5","0.003","35","26"
"20180728","종로","0.037","0.02","0.4","0.003","48","37"
"20180728","종로구","0.03","0.024","0.4","0.003","32","21"
"20180728","중구","0.033","0.022","0.3","0.003","48","33"
"20180728","중랑구","0.025","0.022","0.5","0.006","38","31"
"20180728","천호대로","0.048","0.024","0.5","0.003","44","28"
"20180728","청계천로","0.041","0.024","0.5","0.006","58","42"
"20180728","한강대로","0.047","0.01","0.5","0.005","50","29"
"20180728","홍릉로","0.04","0.017","0.7","0.004","52","39"
"20180728","화랑로","0.029","0.028","0.4","0.007","40","23"
"20180727","강남구","0.025","0.033","0.4","0.005","42","29"
"20180727","강남대로","0.039","0.013","0.6","0.003","47","31"
"20180727","강동구","0.028","0.027","0.4","0.004","75","39"
"20180727","강변북로","0.046","0.024","0.5","0.002","53","32"
"20180727","강북구","0.01","0.044","0.3","0.003","53","36"
"20180727","강서구","0.02","0.028","0.3","0.003","48","36"
"20180727","공항대로","0.046","0.023","0.3","0.007","43","33"
"20180727","관악구","0.026","0.042","0.3","0.003","48","31"
"20180727","광진구","0.022","0.035","0.6","0.007","50","36"
"20180727","구로구","0.022","0.051","0.2","0.002","43","29"
"20180727","금천구","0.029","0.034","0.4","0.004","54","36"
"20180727","노원구","0.017","0.035","0.3","0.005","45","31"
"20180727","도봉구","0.012","0.044","0.5","0.004","44","27"
"20180727","도산대로","0.03","0.029","0.3","0.002","53","35"
"20180727","동대문구","0.022","0.043","0.6","0.007","47","38"
"20180727","동작구","0.023","0.041","0.4","0.004","57","32"
"20180727","동작대로","0.055","0.021","0.5","0.005","51","34"
"20180727","마포구","","","","","",""
"20180727","서대문구","0.016","0.034","0.5","0.004","42","31"
"20180727","서초구","0.027","0.041","0.3","0.004","43","29"
"20180727","성동구","0.021","0.031","0.3","0.005","45","30"
"20180727","성북구","0.02","0.033","0.5","0.003","49","31"
"20180727","송파구","0.025","0.036","0.7","0.003","47","33"
"20180727","신촌로","0.051","0.012","0.9","0.004","51","29"
"20180727","양천구","0.024","0.029","0.3","0.003","55","35"
"20180727","영등포구","0.028","0.023","0.6","0.004","53","36"
"20180727","영등포로","0.054","0.018","0.4","0.006","49","31"
"20180727","용산구","0.027","0.038","0.3","0.004","53","43"
"20180727","은평구","0.014","0.044","0.4","0.004","47","37"
"20180727","정릉로","0.04","0.028","0.5","0.003","47","34"
"20180727","종로","0.035","0.034","0.4","0.003","56","39"
"20180727","종로구","0.025","0.037","0.4","0.004","45","31"
"20180727","중구","0.022","0.042","0.4","0.003","53","35"
"20180727","중랑구","0.024","0.033","0.4","0.006","47","37"
"20180727","천호대로","0.045","0.04","0.5","0.003","60","39"
"20180727","청계천로","0.037","0.036","0.5","0.006","63","45"
"20180727","한강대로","0.039","0.024","0.5","0.005","56","33"
"20180727","홍릉로","0.042","0.024","0.7","0.004","59","46"
"20180727","화랑로","0.038","0.031","0.4","0.003","50","28"
"20180726","강남구","0.022","0.025","0.3","0.005","34","22"
"20180726","강남대로","0.029","0.014","0.5","0.003","36","24"
"20180726","강동구","0.024","0.024","0.4","0.004","48","25"
"20180726","강변북로","0.049","0.014","0.4","0.003","42","25"
"20180726","강북구","0.016","0.032","0.3","0.003","48","30"
"20180726","강서구","0.019","0.03","0.3","0.005","41","28"
"20180726","공항대로","0.041","0.02","0.3","0.007","39","30"
"20180726","관악구","0.019","0.039","0.3","0.004","37","25"
"20180726","광진구","0.019","0.026","0.6","0.009","39","27"
"20180726","구로구","0.015","0.044","0.2","0.004","34","24"
"20180726","금천구","0.02","0.03","0.3","0.004","41","26"
"20180726","노원구","0.021","0.026","0.4","0.005","42","30"
"20180726","도봉구","0.018","0.029","0.5","0.005","43","26"
"20180726","도산대로","0.032","0.021","0.4","0.003","43","27"
"20180726","동대문구","0.023","0.033","0.6","0.007","37","29"
"20180726","동작구","0.017","0.033","0.3","0.004","43","24"
"20180726","동작대로","0.046","0.032","0.5","0.006","41","26"
"20180726","마포구","","","","","",""
"20180726","서대문구","0.017","0.028","0.5","0.004","36","28"
"20180726","서초구","0.022","0.033","0.3","0.005","34","22"
"20180726","성동구","0.019","0.022","0.3","0.005","41","21"
"20180726","성북구","0.022","0.025","0.5","0.004","45","27"
"20180726","송파구","0.022","0.026","0.7","0.004","35","24"
"20180726","신촌로","0.044","0.012","0.9","0.004","45","24"
"20180726","양천구","0.02","0.026","0.3","0.004","43","29"
"20180726","영등포구","0.022","0.024","0.5","0.005","43","30"
"20180726","영등포로","0.048","0.016","0.4","0.006","40","26"
"20180726","용산구","0.026","0.03","0.3","0.004","41","32"
"20180726","은평구","0.018","0.036","0.4","0.005","44","33"
"20180726","정릉로","0.037","0.022","0.5","0.003","45","30"
"20180726","종로","0.038","0.025","0.4","0.004","46","30"
"20180726","종로구","0.027","0.03","0.4","0.005","39","29"
"20180726","중구","0.025","0.032","0.4","0.004","42","27"
"20180726","중랑구","0.023","0.027","0.4","0.006","36","26"
"20180726","천호대로","0.038","0.029","0.5","0.004","39","25"
"20180726","청계천로","0.04","0.027","0.6","0.007","51","37"
"20180726","한강대로","0.038","0.018","0.5","0.005","51","29"
"20180726","홍릉로","0.041","0.019","0.7","0.005","52","37"
"20180726","화랑로","0.039","0.019","0.4","0.002","48","24"
"20180725","강남구","0.017","0.025","0.3","0.005","26","17"
"20180725","강남대로","0.021","0.016","0.4","0.003","27","18"
"20180725","강동구","0.018","0.025","0.3","0.004","36","20"
"20180725","강변북로","0.041","0.015","0.4","0.004","34","20"
"20180725","강북구","0.015","0.033","0.3","0.004","37","24"
"20180725","강서구","0.014","0.032","0.2","0.004","28","18"
"20180725","공항대로","0.039","0.02","0.3","0.007","31","20"
"20180725","관악구","0.016","0.036","0.3","0.004","32","18"
"20180725","광진구","0.014","0.028","0.5","0.009","31","21"
"20180725","구로구","0.013","0.04","0.2","0.004","27","17"
"20180725","금천구","0.019","0.025","0.3","0.004","34","21"
"20180725","노원구","0.019","0.028","0.3","0.006","37","27"
"20180725","도봉구","0.014","0.033","0.5","0.005","35","19"
"20180725","도산대로","0.031","0.018","0.4","0.004","36","19"
"20180725","동대문구","0.016","0.036","0.6","0.008","29","24"
"20180725","동작구","0.012","0.033","0.3","0.004","36","19"
"20180725","동작대로","0.035","0.045","0.5","0.006","34","21"
"20180725","마포구","0.015","0.032","0.3","0.006","25","17"
"20180725","서대문구","0.014","0.029","0.6","0.004","30","21"
"20180725","서초구","0.014","0.034","0.3","0.005","28","17"
"20180725","성동구","0.017","0.02","0.2","0.005","26","16"
"20180725","성북구","0.02","0.023","0.5","0.004","35","22"
"20180725","송파구","0.015","0.034","0.6","0.005","29","20"
"20180725","신촌로","0.037","0.012","0.9","0.004","36","19"
"20180725","양천구","0.016","0.025","0.3","0.003","32","19"
"20180725","영등포구","0.018","0.025","0.5","0.005","37","21"
"20180725","영등포로","0.045","0.013","0.5","0.006","36","21"
"20180725","용산구","0.021","0.029","0.3","0.005","33","25"
"20180725","은평구","0.016","0.033","0.2","0.005","33","26"
"20180725","정릉로","0.037","0.022","0.5","0.003","34","24"
"20180725","종로","0.036","0.023","0.4","0.005","35","23"
"20180725","종로구","0.021","0.031","0.4","0.005","32","24"
"20180725","중구","0.025","0.028","0.4","0.005","33","21"
"20180725","중랑구","0.019","0.027","0.4","0.007","28","21"
"20180725","천호대로","0.027","0.033","0.4","0.004","32","20"
"20180725","청계천로","0.036","0.027","0.6","0.007","41","31"
"20180725","한강대로","0.042","0.014","0.5","0.005","46","24"
"20180725","홍릉로","0.035","0.021","0.6","0.005","42","30"
"20180725","화랑로","0.027","0.023","0.3","0.002","34","20"
"20180724","강남구","0.029","0.043","0.3","0.005","35","24"
"20180724","강남대로","0.031","0.029","0.5","0.003","40","27"
"20180724","강동구","0.025","0.038","0.3","0.003","50","27"
"20180724","강변북로","0.062","0.023","0.4","0.003","46","28"
"20180724","강북구","0.013","0.067","0.3","0.003","44","31"
"20180724","강서구","0.027","0.054","0.3","0.004","37","26"
"20180724","공항대로","0.049","0.01","0.4","0.006","39","26"
"20180724","관악구","0.028","0.056","0.3","0.003","42","26"
"20180724","광진구","0.019","0.049","0.6","0.008","42","28"
"20180724","구로구","0.023","0.063","0.3","0.003","39","24"
"20180724","금천구","0.028","0.05","0.4","0.004","40","27"
"20180724","노원구","0.02","0.051","0.3","0.005","41","31"
"20180724","도봉구","0.015","0.069","0.6","0.005","46","26"
"20180724","도산대로","0.041","0.039","0.4","0.003","48","29"
"20180724","동대문구","0.026","0.072","0.6","0.008","39","32"
"20180724","동작구","0.023","0.056","0.4","0.004","43","23"
"20180724","동작대로","0.065","0.056","0.6","0.006","46","29"
"20180724","마포구","0.024","0.063","0.4","0.005","40","25"
"20180724","서대문구","0.021","0.056","0.6","0.005","42","29"
"20180724","서초구","0.029","0.056","0.3","0.004","39","24"
"20180724","성동구","0.024","0.04","0.3","0.005","43","28"
"20180724","성북구","0.021","0.054","0.5","0.004","45","28"
"20180724","송파구","0.024","0.05","0.6","0.004","40","27"
"20180724","신촌로","0.06","0.021","0.9","0.004","47","26"
"20180724","양천구","0.029","0.044","0.4","0.003","40","25"
"20180724","영등포구","0.032","0.04","0.5","0.005","49","31"
"20180724","영등포로","0.061","0.028","0.4","0.006","44","28"
"20180724","용산구","0.03","0.056","0.4","0.004","40","33"
"20180724","은평구","0.019","0.069","0.1","0.005","46","35"
"20180724","정릉로","0.051","0.044","0.5","0.003","47","30"
"20180724","종로","0.041","0.058","0.4","0.004","45","32"
"20180724","종로구","0.028","0.064","0.4","0.005","40","32"
"20180724","중구","0.027","0.068","0.4","0.004","39","28"
"20180724","중랑구","0.022","0.053","0.4","0.006","38","29"
"20180724","천호대로","0.045","0.051","0.5","0.003","41","27"
"20180724","청계천로","0.045","0.069","0.5","0.007","49","40"
"20180724","한강대로","0.049","0.037","0.5","0.005","53","31"
"20180724","홍릉로","0.05","0.044","0.6","0.004","52","40"
"20180724","화랑로","0.047","0.035","0.4","0.002","47","27"
"20180723","강남구","0.022","0.027","0.3","0.006","23","17"
"20180723","강남대로","0.025","0.02","0.4","0.004","30","19"
"20180723","강동구","0.022","0.027","0.4","0.004","36","19"
"20180723","강변북로","0.051","0.012","0.4","0.004","37","20"
"20180723","강북구","0.009","0.042","0.3","0.004","29","20"
"20180723","강서구","0.022","0.038","0.3","0.007","31","21"
"20180723","공항대로","0.044","0.019","0.4","0.008","35","26"
"20180723","관악구","0.021","0.041","0.3","0.005","34","19"
"20180723","광진구","0.018","0.03","0.5","0.009","31","19"
"20180723","구로구","0.017","0.044","0.2","0.006","30","18"
"20180723","금천구","0.02","0.042","0.3","0.005","33","21"
"20180723","노원구","0.016","0.031","0.3","0.007","31","21"
"20180723","도봉구","0.011","0.04","0.7","0.006","30","15"
"20180723","도산대로","0.029","0.029","0.3","0.005","34","19"
"20180723","동대문구","0.023","0.043","0.6","0.009","29","22"
"20180723","동작구","0.017","0.044","0.3","0.006","33","17"
"20180723","동작대로","0.051","0.032","0.5","0.008","36","21"
"20180723","마포구","0.021","0.039","0.4","0.007","33","20"
"20180723","서대문구","0.017","0.035","0.6","0.006","35","20"
"20180723","서초구","0.019","0.041","0.2","0.006","34","16"
"20180723","성동구","0.02","0.025","0.3","0.005","34","21"
"20180723","성북구","0.017","0.033","0.4","0.005","35","20"
"20180723","송파구","0.02","0.036","0.6","0.005","29","20"
"20180723","신촌로","0.049","0.013","0.9","0.006","40","21"
"20180723","양천구","0.021","0.034","0.4","0.006","32","20"
"20180723","영등포구","0.025","0.028","0.5","0.007","39","24"
"20180723","영등포로","0.047","0.021","0.4","0.007","37","21"
"20180723","용산구","0.027","0.031","0.4","0.006","30","23"
"20180723","은평구","0.017","0.039","0.1","0.006","32","25"
"20180723","정릉로","0.042","0.027","0.5","0.005","33","19"
"20180723","종로","0.03","0.029","0.3","0.006","31","21"
"20180723","종로구","0.025","0.037","0.4","0.006","32","25"
"20180723","중구","0.021","0.042","0.4","0.006","31","20"
"20180723","중랑구","0.024","0.03","0.4","0.007","28","20"
"20180723","천호대로","0.038","0.033","0.4","0.005","30","19"
"20180723","청계천로","0.035","0.039","0.4","0.008","38","28"
"20180723","한강대로","0.038","0.026","0.4","0.007","43","23"
"20180723","홍릉로","0.043","0.025","0.6","0.006","43","30"
"20180723","화랑로","0.037","0.021","0.3","0.003","39","21"
"20180722","강남구","0.022","0.044","0.3","0.005","27","22"
"20180722","강남대로","0.03","0.024","0.5","0.003","30","22"
"20180722","강동구","0.018","0.04","0.4","0.004","32","20"
"20180722","강변북로","0.049","0.019","0.4","0.003","34","20"
"20180722","강북구","0.009","0.042","0.3","0.002","26","16"
"20180722","강서구","0.02","0.034","0.3","0.004","28","17"
"20180722","공항대로","0.034","0.021","0.4","0.007","33","22"
"20180722","관악구","0.023","0.044","0.3","0.003","32","18"
"20180722","광진구","0.015","0.048","0.5","0.007","32","21"
"20180722","구로구","0.018","0.044","0.2","0.003","27","16"
"20180722","금천구","0.023","0.045","0.4","0.004","32","20"
"20180722","노원구","0.014","0.033","0.3","0.005","28","19"
"20180722","도봉구","0.011","0.038","0.6","0.004","30","15"
"20180722","도산대로","0.029","0.04","0.3","0.004","34","20"
"20180722","동대문구","0.019","0.057","0.5","0.007","25","20"
"20180722","동작구","0.019","0.052","0.4","0.003","32","17"
"20180722","동작대로","0.051","0.03","0.5","0.005","34","20"
"20180722","마포구","0.018","0.045","0.4","0.004","28","18"
"20180722","서대문구","0.017","0.035","0.6","0.003","26","17"
"20180722","서초구","0.024","0.052","0.3","0.004","15","16"
"20180722","성동구","0.018","0.039","0.3","0.005","32","23"
"20180722","성북구","0.015","0.038","0.4","0.002","32","18"
"20180722","송파구","0.02","0.051","0.6","0.003","32","22"
"20180722","신촌로","0.045","0.016","0.8","0.004","36","20"
"20180722","양천구","0.019","0.034","0.4","0.004","27","17"
"20180722","영등포구","0.023","0.03","0.5","0.005","33","22"
"20180722","영등포로","0.039","0.025","0.3","0.006","31","19"
"20180722","용산구","0.021","0.051","0.4","0.003","28","23"
"20180722","은평구","0.012","0.041","0.1","0.003","26","21"
"20180722","정릉로","0.035","0.033","0.5","0.003","30","19"
"20180722","종로","0.027","0.046","0.3","0.003","28","20"
"20180722","종로구","0.019","0.049","0.4","0.003","29","21"
"20180722","중구","0.02","0.048","0.4","0.003","27","17"
"20180722","중랑구","0.016","0.045","0.4","0.006","24","18"
"20180722","천호대로","0.039","0.047","0.5","0.003","31","21"
"20180722","청계천로","0.028","0.056","0.4","0.006","33","25"
"20180722","한강대로","0.036","0.035","0.4","0.005","38","21"
"20180722","홍릉로","0.038","0.039","0.6","0.004","37","27"
"20180722","화랑로","0.036","0.027","0.4","0.002","35","19"
"20180721","강남구","0.035","0.041","0.4","0.007","42","34"
"20180721","강남대로","0.036","0.019","0.6","0.004","42","30"
"20180721","강동구","0.028","0.045","0.5","0.004","54","33"
"20180721","강변북로","0.063","0.017","0.5","0.004","51","35"
"20180721","강북구","0.015","0.052","0.3","0.003","34","23"
"20180721","강서구","0.027","0.04","0.3","0.008","35","24"
"20180721","공항대로","0.047","0.022","0.4","0.011","42","29"
"20180721","관악구","0.03","0.049","0.4","0.005","42","26"
"20180721","광진구","0.024","0.05","0.6","0.009","48","32"
"20180721","구로구","0.023","0.05","0.3","0.005","35","22"
"20180721","금천구","0.032","0.042","0.4","0.006","39","25"
"20180721","노원구","0.02","0.043","0.4","0.006","36","27"
"20180721","도봉구","0.017","0.049","0.7","0.005","38","23"
"20180721","도산대로","0.039","0.036","0.5","0.005","49","31"
"20180721","동대문구","0.032","0.055","0.6","0.008","35","27"
"20180721","동작구","0.028","0.049","0.5","0.006","40","22"
"20180721","동작대로","0.067","0.029","0.7","0.008","46","32"
"20180721","마포구","0.025","0.05","0.5","0.006","40","26"
"20180721","서대문구","0.027","0.038","0.6","0.005","38","25"
"20180721","서초구","0.031","0.054","0.4","0.006","42","24"
"20180721","성동구","0.025","0.038","0.3","0.005","44","32"
"20180721","성북구","0.023","0.038","0.5","0.003","39","24"
"20180721","송파구","0.03","0.054","0.7","0.005","48","33"
"20180721","신촌로","0.058","0.016","1","0.005","49","27"
"20180721","양천구","0.026","0.04","0.4","0.006","35","24"
"20180721","영등포구","0.031","0.034","0.5","0.007","46","32"
"20180721","영등포로","0.054","0.026","0.4","0.007","42","27"
"20180721","용산구","0.033","0.047","0.4","0.005","42","35"
"20180721","은평구","0.021","0.045","0.2","0.005","35","29"
"20180721","정릉로","0.049","0.03","0.5","0.004","39","26"
"20180721","종로","0.039","0.029","0.4","0.005","35","25"
"20180721","종로구","0.033","0.047","0.4","0.005","37","29"
"20180721","중구","0.031","0.051","0.4","0.005","37","24"
"20180721","중랑구","0.021","0.053","0.4","0.007","33","28"
"20180721","천호대로","0.051","0.056","0.6","0.005","45","33"
"20180721","청계천로","0.043","0.054","0.5","0.007","45","35"
"20180721","한강대로","0.049","0.036","0.5","0.006","53","32"
"20180721","홍릉로","0.054","0.033","0.7","0.005","47","36"
"20180721","화랑로","0.046","0.028","0.4","0.003","43","24"
"20180720","강남구","0.033","0.029","0.4","0.006","35","27"
"20180720","강남대로","0.034","0.013","0.6","0.003","37","25"
"20180720","강동구","0.029","0.034","0.4","0.004","43","25"
"20180720","강변북로","0.054","0.013","0.5","0.003","44","25"
"20180720","강북구","0.015","0.052","0.3","0.003","38","27"
"20180720","강서구","0.025","0.026","0.3","0.006","32","21"
"20180720","공항대로","0.046","0.015","0.4","0.008","38","28"
"20180720","관악구","0.028","0.036","0.3","0.004","37","23"
"20180720","광진구","0.025","0.036","0.6","0.008","41","27"
"20180720","구로구","0.023","0.036","0.2","0.004","32","20"
"20180720","금천구","0.027","0.031","0.4","0.005","37","22"
"20180720","노원구","0.02","0.044","0.3","0.005","37","28"
"20180720","도봉구","0.016","0.049","0.7","0.004","41","24"
"20180720","도산대로","0.038","0.025","0.4","0.004","41","27"
"20180720","동대문구","0.033","0.046","0.6","0.008","34","28"
"20180720","동작구","0.022","0.04","0.4","0.004","35","20"
"20180720","동작대로","0.055","0.029","0.6","0.006","44","26"
"20180720","마포구","0.024","0.036","0.4","0.006","37","23"
"20180720","서대문구","0.022","0.032","0.6","0.004","37","24"
"20180720","서초구","0.033","0.035","0.3","0.004","36","23"
"20180720","성동구","0.024","0.023","0.3","0.005","35","25"
"20180720","성북구","0.021","0.038","0.5","0.003","44","27"
"20180720","송파구","0.029","0.038","0.6","0.004","38","27"
"20180720","신촌로","0.056","0.01","0.9","0.005","44","24"
"20180720","양천구","0.027","0.024","0.3","0.005","32","21"
"20180720","영등포구","0.029","0.023","0.5","0.005","44","29"
"20180720","영등포로","0.049","0.017","0.4","0.006","38","23"
"20180720","용산구","0.032","0.032","0.4","0.004","34","28"
"20180720","은평구","0.018","0.044","0.1","0.005","39","30"
"20180720","정릉로","0.053","0.03","0.5","0.004","43","30"
"20180720","종로","0.035","0.022","0.4","0.004","38","28"
"20180720","종로구","0.031","0.038","0.5","0.005","37","29"
"20180720","중구","0.028","0.04","0.4","0.004","35","24"
"20180720","중랑구","0.025","0.041","0.4","0.007","31","24"
"20180720","천호대로","0.046","0.039","0.5","0.004","35","22"
"20180720","청계천로","0.043","0.039","0.5","0.007","44","33"
"20180720","한강대로","0.044","0.026","0.4","0.006","47","28"
"20180720","홍릉로","0.05","0.025","0.8","0.004","48","36"
"20180720","화랑로","0.042","0.03","0.4","0.002","46","27"
"20180719","강남구","0.024","0.022","0.3","0.005","30","25"
"20180719","강남대로","0.029","0.029","0.5","0.003","34","23"
"20180719","강동구","0.022","0.024","0.3","0.004","41","25"
"20180719","강변북로","0.042","0.009","0.4","0.003","34","23"
"20180719","강북구","0.011","0.028","0.2","0.003","23","17"
"20180719","강서구","0.016","0.022","0.2","0.005","31","22"
"20180719","공항대로","0.034","0.011","0.3","0.006","38","29"
"20180719","관악구","0.022","0.03","0.2","0.004","35","21"
"20180719","광진구","0.018","0.024","0.5","0.007","34","23"
"20180719","구로구","0.017","0.033","0.2","0.005","32","22"
"20180719","금천구","0.024","0.025","0.3","0.005","34","23"
"20180719","노원구","0.016","0.024","0.3","0.005","31","24"
"20180719","도봉구","0.012","0.026","0.6","0.004","30","18"
"20180719","도산대로","0.015","0.019","0.3","0.003","35","24"
"20180719","동대문구","0.021","0.028","0.5","0.007","24","21"
"20180719","동작구","0.021","0.027","0.3","0.004","36","21"
"20180719","동작대로","0.045","0.016","0.5","0.006","40","24"
"20180719","마포구","0.017","0.027","0.3","0.004","29","19"
"20180719","서대문구","0.014","0.021","0.5","0.003","29","19"
"20180719","서초구","0.022","0.03","0.2","0.004","33","18"
